order_id,customer_id,sales_rep_employee_id,order_date,order_status,currency
O001061,C00355,E00329,2023-10-17,Completed,USD
O001062,C00287,E00198,2023-01-09,Processing,USD
O001063,C00231,E00034,2024-01-23,Completed,USD
O001064,C00305,E00127,2025-12-31,Completed,USD
O001065,C00249,E00177,2025-08-17,Completed,USD
O001066,C00044,E00127,2024-03-23,Completed,USD
O001067,C00006,E00211,2024-12-28,Shipped,USD
O001068,C00396,E00248,2025-11-14,Shipped,USD
O001069,C00157,E00115,2025-09-24,Shipped,USD
O001070,C00076,E00017,2025-11-22,Shipped,USD
O001071,C00335,E00160,2023-11-28,Shipped,USD
O001072,C00044,E00286,2023-08-02,Completed,USD
O001073,C00271,E00248,2023-11-19,Completed,USD
O001074,C00360,E00160,2023-01-12,Completed,USD
O001075,C00059,E00140,2024-11-21,Shipped,USD
O001076,C00264,E00357,2023-04-09,Completed,USD
O001077,C00039,E00160,2023-05-07,Completed,USD
O001078,C00415,E00353,2024-10-07,Cancelled,USD
O001079,C00242,E00336,2023-09-12,Shipped,USD
O001080,C00197,E00281,2024-01-06,Processing,USD
O001081,C00098,E00177,2024-11-21,Shipped,USD
O001082,C00206,E00357,2024-12-03,Shipped,USD
O001083,C00425,E00310,2025-10-15,Completed,USD
O001084,C00249,E00123,2025-07-12,Completed,USD
O001085,C00117,E00284,2023-01-31,Completed,USD
O001086,C00388,E00357,2024-08-24,Completed,USD
O001087,C00160,E00179,2024-07-26,Completed,USD
O001088,C00015,E00179,2024-01-31,Completed,USD
O001089,C00256,E00284,2023-06-17,Shipped,USD
O001090,C00429,E00123,2023-06-29,Completed,USD
O001091,C00027,E00179,2025-02-10,Completed,USD
O001092,C00183,E00286,2023-05-01,Completed,USD
O001093,C00377,E00153,2024-12-26,Cancelled,USD
O001094,C00108,E00153,2025-05-29,Shipped,USD
O001095,C00441,E00211,2025-03-04,Cancelled,USD
O001096,C00076,E00280,2025-04-03,Shipped,USD
O001097,C00446,E00217,2025-05-11,Completed,USD
O001098,C00171,E00353,2025-07-14,Completed,USD
O001099,C00009,E00177,2025-08-13,Completed,USD
O001100,C00161,E00280,2023-10-10,Shipped,USD
O001101,C00414,E00153,2023-02-15,Completed,USD
O001102,C00143,E00177,2024-09-09,Cancelled,USD
O001103,C00173,E00248,2024-07-04,Completed,USD
O001104,C00212,E00184,2024-01-28,Completed,USD
O001105,C00202,E00179,2023-12-09,Completed,USD
O001106,C00288,E00357,2023-12-09,Shipped,USD
O001107,C00012,E00138,2025-03-14,Completed,USD
O001108,C00374,E00184,2023-11-16,Completed,USD
O001109,C00023,E00179,2023-08-10,Completed,USD
O001110,C00319,E00184,2023-11-06,Completed,USD
O001111,C00130,E00264,2024-08-12,Completed,USD
O001112,C00256,E00348,2023-06-26,Completed,USD
O001113,C00399,E00179,2025-05-13,Completed,USD
O001114,C00264,E00284,2024-04-24,Processing,USD
O001115,C00018,E00160,2025-07-31,Shipped,USD
O001116,C00320,E00138,2025-03-14,Completed,USD
O001117,C00315,E00357,2024-05-03,Completed,USD
O001118,C00421,E00017,2025-11-24,Completed,USD
O001119,C00030,E00353,2023-02-22,Processing,USD
O001120,C00177,E00160,2025-01-03,Shipped,USD
O001121,C00106,E00081,2025-12-19,Shipped,USD
O001122,C00008,E00353,2025-11-08,Completed,USD
O001123,C00081,E00081,2023-04-19,Processing,USD
O001124,C00032,E00153,2023-06-16,Completed,USD
O001125,C00132,E00115,2023-10-20,Completed,USD
O001126,C00385,E00336,2023-10-24,Shipped,USD
O001127,C00350,E00336,2025-11-01,Completed,USD
O001128,C00233,E00115,2023-03-10,Shipped,USD
O001129,C00137,E00211,2024-05-05,Shipped,USD
O001130,C00342,E00336,2024-09-21,Cancelled,USD
O001131,C00439,E00064,2025-07-08,Completed,USD
O001132,C00322,E00017,2024-12-16,Completed,USD
O001133,C00053,E00198,2023-06-20,Shipped,USD
O001134,C00039,E00138,2023-05-17,Processing,USD
O001135,C00079,E00286,2023-02-11,Completed,USD
O001136,C00163,E00115,2023-01-21,Completed,USD
O001137,C00038,E00329,2023-01-12,Shipped,USD
O001138,C00196,E00127,2023-09-02,Completed,USD
O001139,C00119,E00280,2024-12-17,Completed,USD
O001140,C00444,E00217,2025-11-16,Shipped,USD
O001141,C00279,E00192,2024-01-21,Completed,USD
O001142,C00013,E00064,2025-10-22,Completed,USD
O001143,C00319,E00064,2023-05-22,Processing,USD
O001144,C00076,E00357,2024-05-25,Processing,USD
O001145,C00158,E00286,2023-01-18,Shipped,USD
O001146,C00025,E00281,2025-04-02,Completed,USD
O001147,C00163,E00192,2025-09-13,Completed,USD
O001148,C00073,E00248,2025-12-01,Completed,USD
O001149,C00389,E00217,2024-07-09,Processing,USD
O001150,C00012,E00064,2024-08-08,Processing,USD
O001151,C00394,E00153,2023-10-01,Shipped,USD
O001152,C00047,E00281,2023-04-01,Completed,USD
O001153,C00294,E00017,2024-10-07,Cancelled,USD
O001154,C00249,E00211,2023-03-12,Shipped,USD
O001155,C00163,E00138,2024-08-18,Completed,USD
O001156,C00070,E00310,2024-03-23,Completed,USD
O001157,C00246,E00336,2023-11-18,Shipped,USD
O001158,C00225,E00184,2023-07-06,Shipped,USD
O001159,C00104,E00310,2023-03-18,Shipped,USD
O001160,C00018,E00357,2023-06-04,Cancelled,USD
O001161,C00349,E00284,2023-11-02,Completed,USD
O001162,C00148,E00064,2024-10-14,Processing,USD
O001163,C00170,E00084,2023-05-18,Completed,USD
O001164,C00222,E00034,2025-05-16,Shipped,USD
O001165,C00106,E00329,2025-08-12,Shipped,USD
O001166,C00392,E00153,2025-06-05,Completed,USD
O001167,C00013,E00348,2023-10-01,Completed,USD
O001168,C00448,E00281,2025-02-24,Completed,USD
O001169,C00419,E00280,2025-09-08,Shipped,USD
O001170,C00350,E00127,2024-02-13,Completed,USD
O001171,C00015,E00153,2023-09-19,Completed,USD
O001172,C00002,E00084,2023-04-27,Shipped,USD
O001173,C00150,E00017,2023-01-29,Completed,USD
O001174,C00083,E00336,2025-09-22,Shipped,USD
O001175,C00409,E00310,2023-06-27,Completed,USD
O001176,C00163,E00160,2024-01-25,Shipped,USD
O001177,C00407,E00211,2023-05-04,Completed,USD
O001178,C00423,E00017,2023-07-02,Shipped,USD
O001179,C00198,E00081,2024-11-18,Completed,USD
O001180,C00281,E00017,2024-12-18,Shipped,USD
O001181,C00238,E00217,2024-12-17,Completed,USD
O001182,C00420,E00353,2023-05-02,Shipped,USD
O001183,C00290,E00084,2025-11-25,Processing,USD
O001184,C00316,E00348,2025-03-18,Processing,USD
O001185,C00232,E00286,2024-08-13,Shipped,USD
O001186,C00190,E00353,2023-04-21,Completed,USD
O001187,C00213,E00310,2023-07-22,Processing,USD
O001188,C00348,E00336,2023-01-02,Completed,USD
O001189,C00241,E00357,2024-11-23,Completed,USD
O001190,C00187,E00353,2024-09-23,Completed,USD
O001191,C00256,E00217,2024-10-17,Completed,USD
O001192,C00423,E00217,2024-06-11,Completed,USD
O001193,C00019,E00281,2023-04-24,Completed,USD
O001194,C00051,E00211,2025-03-11,Shipped,USD
O001195,C00320,E00336,2024-07-06,Completed,USD
O001196,C00253,E00198,2025-07-13,Processing,USD
O001197,C00182,E00160,2023-05-16,Shipped,USD
O001198,C00063,E00310,2024-10-27,Shipped,USD
O001199,C00254,E00123,2024-12-08,Shipped,USD
O001200,C00427,E00198,2024-01-02,Completed,USD
O001201,C00271,E00281,2025-04-08,Processing,USD
O001202,C00180,E00353,2023-08-11,Shipped,USD
O001203,C00173,E00138,2024-08-21,Shipped,USD
O001204,C00391,E00014,2025-10-06,Completed,USD
O001205,C00176,E00217,2023-02-10,Completed,USD
O001206,C00115,E00153,2025-11-11,Completed,USD
O001207,C00412,E00310,2023-01-18,Shipped,USD
O001208,C00295,E00123,2023-07-08,Completed,USD
O001209,C00229,E00348,2023-01-29,Shipped,USD
O001210,C00277,E00329,2023-08-15,Processing,USD
O001211,C00417,E00192,2025-11-16,Shipped,USD
O001212,C00363,E00017,2025-11-21,Cancelled,USD
O001213,C00410,E00014,2024-01-27,Processing,USD
O001214,C00227,E00211,2024-02-14,Completed,USD
O001215,C00179,E00192,2025-08-07,Completed,USD
O001216,C00002,E00184,2024-10-15,Shipped,USD
O001217,C00116,E00211,2025-07-01,Shipped,USD
O001218,C00247,E00357,2023-12-17,Shipped,USD
O001219,C00141,E00217,2023-02-24,Completed,USD
O001220,C00108,E00115,2023-01-21,Completed,USD
O001221,C00272,E00198,2025-01-21,Completed,USD
O001222,C00078,E00281,2025-01-09,Cancelled,USD
O001223,C00218,E00336,2025-05-10,Completed,USD
O001224,C00314,E00248,2024-03-18,Completed,USD
O001225,C00141,E00184,2025-01-28,Completed,USD
O001226,C00326,E00140,2024-08-21,Completed,USD
O001227,C00443,E00336,2025-03-26,Completed,USD
O001228,C00036,E00184,2024-11-20,Completed,USD
O001229,C00101,E00217,2024-11-02,Shipped,USD
O001230,C00125,E00179,2025-11-17,Completed,USD
O001231,C00438,E00014,2024-03-13,Completed,USD
O001232,C00266,E00198,2024-03-20,Completed,USD
O001233,C00430,E00211,2025-09-17,Processing,USD
O001234,C00352,E00084,2023-08-25,Completed,USD
O001235,C00024,E00153,2023-12-13,Completed,USD
O001236,C00421,E00179,2023-08-27,Processing,USD
O001237,C00194,E00329,2025-11-19,Completed,USD
O001238,C00088,E00211,2024-01-25,Cancelled,USD
O001239,C00162,E00140,2024-01-06,Processing,USD
O001240,C00170,E00140,2023-05-05,Shipped,USD
O001241,C00349,E00064,2025-08-26,Processing,USD
O001242,C00359,E00348,2025-10-08,Completed,USD
O001243,C00225,E00353,2024-01-28,Completed,USD
O001244,C00282,E00353,2023-02-20,Completed,USD
O001245,C00177,E00264,2023-03-14,Completed,USD
O001246,C00174,E00084,2024-10-21,Completed,USD
O001247,C00236,E00281,2024-04-21,Completed,USD
O001248,C00208,E00017,2024-11-03,Shipped,USD
O001249,C00004,E00348,2024-02-26,Completed,USD
O001250,C00041,E00357,2024-12-31,Shipped,USD
O001251,C00027,E00064,2025-08-24,Cancelled,USD
O001252,C00323,E00264,2023-06-19,Completed,USD
O001253,C00042,E00177,2023-08-03,Completed,USD
O001254,C00417,E00140,2024-10-05,Completed,USD
O001255,C00321,E00353,2024-02-24,Completed,USD
O001256,C00192,E00034,2024-01-08,Completed,USD
O001257,C00086,E00115,2023-10-02,Completed,USD
O001258,C00428,E00280,2023-09-15,Completed,USD
O001259,C00396,E00248,2023-08-13,Completed,USD
O001260,C00405,E00014,2024-07-07,Completed,USD
O001261,C00083,E00115,2025-07-05,Completed,USD
O001262,C00275,E00329,2024-07-26,Completed,USD
O001263,C00080,E00329,2024-12-20,Shipped,USD
O001264,C00283,E00329,2023-09-01,Completed,USD
O001265,C00244,E00123,2024-07-03,Shipped,USD
O001266,C00378,E00138,2025-12-15,Completed,USD
O001267,C00287,E00217,2023-07-24,Completed,USD
O001268,C00314,E00184,2025-12-26,Completed,USD
O001269,C00225,E00281,2024-08-05,Shipped,USD
O001270,C00066,E00211,2025-11-07,Shipped,USD
O001271,C00094,E00017,2025-06-18,Completed,USD
O001272,C00346,E00138,2025-12-25,Completed,USD
O001273,C00348,E00211,2023-06-29,Completed,USD
O001274,C00102,E00140,2025-02-14,Completed,USD
O001275,C00088,E00348,2025-09-27,Shipped,USD
O001276,C00090,E00138,2024-05-20,Completed,USD
O001277,C00208,E00115,2024-08-18,Shipped,USD
O001278,C00296,E00217,2023-08-26,Completed,USD
O001279,C00024,E00336,2023-08-05,Completed,USD
O001280,C00448,E00284,2024-09-30,Cancelled,USD
O001281,C00056,E00127,2025-06-30,Completed,USD
O001282,C00125,E00014,2025-07-05,Shipped,USD
O001283,C00126,E00153,2023-12-22,Shipped,USD
O001284,C00058,E00115,2024-07-07,Completed,USD
O001285,C00396,E00017,2025-12-09,Shipped,USD
O001286,C00237,E00184,2024-10-26,Processing,USD
O001287,C00348,E00357,2024-08-08,Processing,USD
O001288,C00443,E00353,2023-08-14,Cancelled,USD
O001289,C00226,E00160,2025-01-31,Processing,USD
O001290,C00385,E00064,2023-04-27,Completed,USD
O001291,C00307,E00160,2024-08-03,Shipped,USD
O001292,C00230,E00192,2023-11-24,Completed,USD
O001293,C00156,E00264,2023-05-16,Processing,USD
O001294,C00024,E00192,2025-06-22,Processing,USD
O001295,C00326,E00217,2024-05-14,Completed,USD
O001296,C00175,E00336,2023-11-17,Completed,USD
O001297,C00010,E00310,2024-04-05,Completed,USD
O001298,C00160,E00211,2025-10-01,Completed,USD
O001299,C00432,E00064,2023-11-15,Completed,USD
O001300,C00086,E00034,2023-08-04,Completed,USD
O001301,C00227,E00329,2025-07-13,Completed,USD
O001302,C00093,E00284,2023-07-02,Shipped,USD
O001303,C00311,E00192,2024-11-24,Completed,USD
O001304,C00087,E00140,2023-08-12,Completed,USD
O001305,C00189,E00084,2025-10-01,Completed,USD
O001306,C00237,E00184,2025-10-06,Completed,USD
O001307,C00099,E00177,2024-08-15,Completed,USD
O001308,C00069,E00184,2024-06-23,Processing,USD
O001309,C00189,E00081,2025-02-03,Completed,USD
O001310,C00404,E00034,2024-11-01,Completed,USD
O001311,C00214,E00017,2023-07-07,Shipped,USD
O001312,C00025,E00310,2025-05-21,Completed,USD
O001313,C00291,E00198,2023-11-30,Completed,USD
O001314,C00288,E00138,2025-04-04,Processing,USD
O001315,C00134,E00329,2023-08-01,Shipped,USD
O001316,C00162,E00217,2023-06-24,Processing,USD
O001317,C00445,E00192,2023-09-16,Completed,USD
O001318,C00051,E00014,2025-01-31,Completed,USD
O001319,C00187,E00184,2024-07-16,Shipped,USD
O001320,C00159,E00017,2023-03-21,Completed,USD
O001321,C00021,E00034,2025-03-20,Completed,USD
O001322,C00017,E00248,2023-07-12,Completed,USD
O001323,C00158,E00017,2025-01-20,Completed,USD
O001324,C00400,E00064,2023-03-02,Shipped,USD
O001325,C00436,E00034,2023-07-10,Processing,USD
O001326,C00291,E00064,2023-01-14,Completed,USD
O001327,C00360,E00177,2024-01-26,Processing,USD
O001328,C00234,E00014,2025-02-08,Shipped,USD
O001329,C00034,E00284,2024-07-17,Shipped,USD
O001330,C00136,E00127,2023-05-14,Completed,USD
O001331,C00143,E00115,2023-08-10,Processing,USD
O001332,C00040,E00014,2023-11-21,Shipped,USD
O001333,C00068,E00127,2025-05-09,Completed,USD
O001334,C00162,E00177,2024-12-01,Completed,USD
O001335,C00317,E00280,2024-10-13,Completed,USD
O001336,C00357,E00184,2025-08-16,Shipped,USD
O001337,C00127,E00084,2025-01-27,Completed,USD
O001338,C00341,E00138,2023-11-07,Completed,USD
O001339,C00069,E00284,2023-12-02,Processing,USD
O001340,C00195,E00281,2023-01-22,Completed,USD
O001341,C00088,E00329,2025-04-08,Completed,USD
O001342,C00085,E00123,2025-03-20,Shipped,USD
O001343,C00219,E00115,2025-05-31,Completed,USD
O001344,C00001,E00034,2025-07-24,Completed,USD
O001345,C00013,E00281,2025-05-19,Shipped,USD
O001346,C00261,E00336,2023-04-01,Completed,USD
O001347,C00403,E00160,2024-01-07,Completed,USD
O001348,C00364,E00153,2023-08-16,Cancelled,USD
O001349,C00151,E00336,2023-12-01,Processing,USD
O001350,C00278,E00192,2024-09-26,Processing,USD
O001351,C00031,E00081,2024-07-24,Completed,USD
O001352,C00427,E00357,2023-07-13,Completed,USD
O001353,C00450,E00034,2024-12-07,Completed,USD
O001354,C00067,E00248,2025-05-26,Shipped,USD
O001355,C00318,E00248,2023-06-20,Processing,USD
O001356,C00425,E00348,2023-04-08,Completed,USD
O001357,C00341,E00281,2023-07-04,Completed,USD
O001358,C00127,E00280,2024-12-20,Completed,USD
O001359,C00224,E00127,2023-06-14,Completed,USD
O001360,C00254,E00034,2025-12-25,Shipped,USD
O001361,C00335,E00034,2024-08-01,Completed,USD
O001362,C00435,E00064,2023-01-23,Cancelled,USD
O001363,C00365,E00064,2025-07-04,Shipped,USD
O001364,C00044,E00140,2024-02-20,Shipped,USD
O001365,C00258,E00160,2025-02-26,Shipped,USD
O001366,C00033,E00153,2025-07-12,Shipped,USD
O001367,C00105,E00310,2024-09-25,Processing,USD
O001368,C00003,E00064,2025-06-12,Shipped,USD
O001369,C00332,E00264,2023-08-09,Completed,USD
O001370,C00253,E00177,2024-03-19,Completed,USD
O001371,C00258,E00064,2023-12-29,Shipped,USD
O001372,C00312,E00336,2025-06-15,Processing,USD
O001373,C00075,E00084,2024-07-02,Completed,USD
O001374,C00341,E00281,2024-06-26,Completed,USD
O001375,C00215,E00160,2023-10-11,Completed,USD
O001376,C00228,E00310,2023-09-19,Shipped,USD
O001377,C00194,E00284,2025-05-30,Completed,USD
O001378,C00160,E00084,2025-12-06,Shipped,USD
O001379,C00437,E00217,2024-08-05,Shipped,USD
O001380,C00120,E00127,2023-04-09,Processing,USD
O001381,C00063,E00179,2025-05-07,Completed,USD
O001382,C00185,E00211,2024-03-12,Shipped,USD
O001383,C00438,E00211,2025-09-07,Completed,USD
O001384,C00322,E00123,2024-11-26,Completed,USD
O001385,C00388,E00353,2024-07-04,Completed,USD
O001386,C00386,E00081,2025-04-13,Completed,USD
O001387,C00275,E00115,2023-03-24,Shipped,USD
O001388,C00298,E00153,2025-06-21,Processing,USD
O001389,C00448,E00184,2025-11-26,Completed,USD
O001390,C00138,E00217,2024-04-08,Completed,USD
O001391,C00212,E00357,2024-02-22,Processing,USD
O001392,C00089,E00123,2024-03-19,Completed,USD
O001393,C00029,E00138,2025-01-29,Shipped,USD
O001394,C00120,E00217,2024-02-03,Completed,USD
O001395,C00336,E00014,2023-04-04,Completed,USD
O001396,C00271,E00123,2025-06-03,Completed,USD
O001397,C00284,E00153,2024-06-04,Shipped,USD
O001398,C00087,E00336,2023-11-09,Completed,USD
O001399,C00123,E00014,2024-06-04,Completed,USD
O001400,C00044,E00140,2024-04-25,Completed,USD
O001401,C00279,E00348,2023-08-07,Completed,USD
O001402,C00258,E00348,2023-10-10,Completed,USD
O001403,C00024,E00138,2024-11-01,Shipped,USD
O001404,C00360,E00160,2025-12-03,Processing,USD
O001405,C00169,E00014,2023-01-17,Processing,USD
O001406,C00318,E00353,2024-01-27,Completed,USD
O001407,C00435,E00286,2025-12-12,Processing,USD
O001408,C00352,E00280,2023-07-25,Completed,USD
O001409,C00072,E00160,2024-08-10,Completed,USD
O001410,C00014,E00280,2024-08-30,Completed,USD
O001411,C00305,E00014,2025-09-28,Completed,USD
O001412,C00181,E00014,2023-07-26,Completed,USD
O001413,C00064,E00357,2023-11-08,Completed,USD
O001414,C00289,E00034,2025-04-09,Processing,USD
O001415,C00306,E00138,2023-08-10,Completed,USD
O001416,C00355,E00115,2024-05-03,Completed,USD
O001417,C00444,E00127,2023-03-09,Shipped,USD
O001418,C00237,E00353,2025-11-04,Cancelled,USD
O001419,C00367,E00064,2024-10-27,Completed,USD
O001420,C00246,E00127,2024-10-28,Completed,USD
O001421,C00437,E00034,2025-11-13,Completed,USD
O001422,C00360,E00286,2024-04-19,Completed,USD
O001423,C00127,E00084,2023-12-02,Completed,USD
O001424,C00184,E00357,2024-11-05,Completed,USD
O001425,C00058,E00064,2024-11-02,Cancelled,USD
O001426,C00040,E00084,2023-08-02,Completed,USD
O001427,C00436,E00179,2024-11-18,Shipped,USD
O001428,C00060,E00115,2025-07-11,Completed,USD
O001429,C00166,E00123,2024-07-25,Processing,USD
O001430,C00386,E00310,2024-05-14,Completed,USD
O001431,C00282,E00211,2024-08-09,Processing,USD
O001432,C00414,E00179,2025-07-30,Processing,USD
O001433,C00292,E00179,2023-09-16,Completed,USD
O001434,C00199,E00310,2025-07-25,Completed,USD
O001435,C00244,E00034,2024-09-07,Completed,USD
O001436,C00160,E00184,2024-06-13,Processing,USD
O001437,C00333,E00310,2023-08-26,Completed,USD
O001438,C00160,E00017,2023-11-06,Completed,USD
O001439,C00410,E00153,2023-10-20,Completed,USD
O001440,C00176,E00084,2023-09-09,Completed,USD
O001441,C00027,E00084,2024-09-09,Completed,USD
O001442,C00016,E00034,2025-09-22,Completed,USD
O001443,C00103,E00281,2023-05-06,Cancelled,USD
O001444,C00226,E00353,2025-07-09,Completed,USD
O001445,C00322,E00140,2024-03-07,Completed,USD
O001446,C00065,E00192,2024-07-07,Completed,USD
O001447,C00396,E00211,2023-03-08,Completed,USD
O001448,C00059,E00211,2024-10-28,Shipped,USD
O001449,C00216,E00286,2025-05-09,Completed,USD
O001450,C00375,E00329,2025-05-08,Processing,USD
O001451,C00164,E00034,2025-09-06,Shipped,USD
O001452,C00277,E00192,2025-01-10,Completed,USD
O001453,C00210,E00329,2025-08-25,Shipped,USD
O001454,C00176,E00017,2023-04-23,Completed,USD
O001455,C00223,E00184,2025-06-29,Shipped,USD
O001456,C00215,E00127,2024-08-18,Completed,USD
O001457,C00290,E00034,2025-04-02,Completed,USD
O001458,C00215,E00280,2023-03-29,Completed,USD
O001459,C00409,E00177,2024-08-21,Processing,USD
O001460,C00093,E00138,2024-02-21,Shipped,USD
O001461,C00251,E00336,2023-11-27,Completed,USD
O001462,C00402,E00081,2024-12-11,Shipped,USD
O001463,C00002,E00014,2025-08-26,Completed,USD
O001464,C00406,E00153,2025-07-22,Shipped,USD
O001465,C00399,E00286,2024-08-23,Processing,USD
O001466,C00074,E00081,2024-09-12,Completed,USD
O001467,C00244,E00286,2023-02-23,Shipped,USD
O001468,C00380,E00280,2024-01-01,Processing,USD
O001469,C00186,E00123,2023-01-01,Completed,USD
O001470,C00165,E00248,2023-02-12,Completed,USD
O001471,C00358,E00211,2023-10-30,Processing,USD
O001472,C00075,E00198,2025-09-16,Completed,USD
O001473,C00421,E00284,2024-01-12,Shipped,USD
O001474,C00439,E00280,2024-06-18,Completed,USD
O001475,C00300,E00179,2025-06-03,Completed,USD
O001476,C00308,E00284,2023-02-26,Processing,USD
O001477,C00129,E00160,2025-08-29,Completed,USD
O001478,C00283,E00217,2025-07-09,Completed,USD
O001479,C00106,E00115,2024-09-30,Shipped,USD
O001480,C00250,E00264,2025-06-05,Completed,USD
O001481,C00058,E00280,2025-10-07,Completed,USD
O001482,C00231,E00017,2023-02-05,Completed,USD
O001483,C00112,E00357,2023-09-05,Completed,USD
O001484,C00430,E00140,2025-09-25,Cancelled,USD
O001485,C00150,E00264,2023-07-09,Processing,USD
O001486,C00025,E00211,2023-11-09,Completed,USD
O001487,C00299,E00284,2023-10-21,Completed,USD
O001488,C00031,E00281,2024-01-06,Completed,USD
O001489,C00374,E00123,2023-03-08,Completed,USD
O001490,C00336,E00017,2024-12-10,Processing,USD
O001491,C00434,E00017,2023-01-22,Completed,USD
O001492,C00233,E00017,2024-10-15,Shipped,USD
O001493,C00312,E00179,2025-10-16,Shipped,USD
O001494,C00039,E00177,2025-01-08,Processing,USD
O001495,C00191,E00064,2023-06-10,Completed,USD
O001496,C00106,E00184,2023-10-03,Shipped,USD
O001497,C00173,E00357,2023-04-18,Cancelled,USD
O001498,C00200,E00286,2025-08-26,Shipped,USD
O001499,C00289,E00286,2023-01-29,Processing,USD
O001500,C00397,E00211,2025-01-25,Completed,USD
O001501,C00408,E00198,2024-10-25,Completed,USD
O001502,C00436,E00034,2024-08-14,Processing,USD
O001503,C00124,E00310,2023-10-14,Completed,USD
O001504,C00397,E00310,2024-02-27,Completed,USD
O001505,C00417,E00264,2024-03-03,Completed,USD
O001506,C00165,E00014,2025-10-18,Cancelled,USD
O001507,C00426,E00084,2024-02-14,Completed,USD
O001508,C00397,E00184,2023-10-28,Completed,USD
O001509,C00433,E00286,2024-10-20,Shipped,USD
O001510,C00246,E00280,2023-02-11,Shipped,USD
O001511,C00314,E00336,2025-07-22,Completed,USD
O001512,C00010,E00160,2023-09-15,Completed,USD
O001513,C00230,E00138,2025-08-30,Processing,USD
O001514,C00443,E00336,2023-08-27,Cancelled,USD
O001515,C00098,E00286,2025-09-01,Processing,USD
O001516,C00365,E00153,2023-12-30,Cancelled,USD
O001517,C00330,E00329,2023-06-25,Completed,USD
O001518,C00420,E00353,2023-01-26,Shipped,USD
O001519,C00341,E00357,2025-05-30,Completed,USD
O001520,C00324,E00153,2025-01-04,Completed,USD
O001521,C00435,E00281,2023-05-16,Completed,USD
O001522,C00307,E00177,2023-10-20,Shipped,USD
O001523,C00117,E00336,2024-04-11,Completed,USD
O001524,C00082,E00329,2023-07-25,Shipped,USD
O001525,C00206,E00184,2023-09-05,Cancelled,USD
O001526,C00108,E00211,2023-05-19,Completed,USD
O001527,C00420,E00310,2025-01-16,Completed,USD
O001528,C00256,E00184,2024-05-12,Shipped,USD
O001529,C00393,E00123,2025-06-02,Shipped,USD
O001530,C00021,E00123,2023-09-02,Completed,USD
O001531,C00253,E00217,2023-07-31,Completed,USD
O001532,C00067,E00198,2024-07-05,Shipped,USD
O001533,C00395,E00017,2024-04-24,Completed,USD
O001534,C00283,E00123,2025-04-04,Shipped,USD
O001535,C00079,E00281,2023-12-09,Shipped,USD
O001536,C00172,E00286,2023-02-09,Completed,USD
O001537,C00204,E00217,2023-04-29,Processing,USD
O001538,C00072,E00353,2025-11-19,Shipped,USD
O001539,C00190,E00123,2025-10-14,Completed,USD
O001540,C00042,E00115,2023-06-24,Processing,USD
O001541,C00262,E00280,2025-08-11,Completed,USD
O001542,C00028,E00014,2023-10-19,Shipped,USD
O001543,C00191,E00192,2023-09-23,Shipped,USD
O001544,C00076,E00280,2025-06-25,Completed,USD
O001545,C00026,E00211,2024-07-29,Shipped,USD
O001546,C00361,E00064,2024-02-07,Shipped,USD
O001547,C00247,E00179,2025-03-05,Completed,USD
O001548,C00103,E00329,2024-09-29,Shipped,USD
O001549,C00028,E00081,2023-04-27,Completed,USD
O001550,C00024,E00336,2023-02-14,Completed,USD
O001551,C00263,E00348,2025-12-25,Processing,USD
O001552,C00218,E00064,2023-12-10,Completed,USD
O001553,C00166,E00177,2024-07-08,Completed,USD
O001554,C00171,E00017,2023-06-19,Completed,USD
O001555,C00250,E00336,2023-01-29,Shipped,USD
O001556,C00052,E00357,2025-01-08,Cancelled,USD
O001557,C00184,E00281,2023-07-15,Completed,USD
O001558,C00222,E00310,2025-04-12,Processing,USD
O001559,C00344,E00357,2023-01-05,Completed,USD
O001560,C00338,E00177,2025-06-15,Completed,USD
O001561,C00123,E00336,2023-07-28,Completed,USD
O001562,C00211,E00284,2023-12-31,Processing,USD
O001563,C00188,E00336,2023-01-17,Cancelled,USD
O001564,C00127,E00014,2024-12-21,Completed,USD
O001565,C00259,E00138,2023-08-13,Completed,USD
O001566,C00247,E00014,2025-02-17,Completed,USD
O001567,C00263,E00017,2023-09-14,Processing,USD
O001568,C00041,E00280,2025-01-14,Completed,USD
O001569,C00422,E00153,2025-03-11,Shipped,USD
O001570,C00363,E00127,2023-05-21,Shipped,USD
O001571,C00407,E00017,2025-08-23,Shipped,USD
O001572,C00390,E00281,2023-01-04,Completed,USD
O001573,C00052,E00329,2025-02-27,Completed,USD
O001574,C00248,E00115,2023-05-14,Completed,USD
O001575,C00009,E00064,2023-04-08,Completed,USD
O001576,C00426,E00198,2025-01-06,Shipped,USD
O001577,C00227,E00286,2024-03-09,Shipped,USD
O001578,C00242,E00160,2024-11-08,Shipped,USD
O001579,C00139,E00160,2023-01-13,Completed,USD
O001580,C00260,E00184,2023-08-21,Completed,USD
O001581,C00196,E00014,2024-04-22,Shipped,USD
O001582,C00253,E00034,2025-07-07,Completed,USD
O001583,C00019,E00217,2025-05-08,Completed,USD
O001584,C00113,E00281,2025-04-14,Completed,USD
O001585,C00298,E00177,2024-06-08,Cancelled,USD
O001586,C00376,E00034,2025-11-17,Completed,USD
O001587,C00409,E00353,2025-03-28,Shipped,USD
O001588,C00407,E00248,2024-07-27,Shipped,USD
O001589,C00188,E00281,2023-02-22,Completed,USD
O001590,C00085,E00177,2023-02-24,Completed,USD
